Date,Close,Close_Lendemain,Rendement
2020-05-18,150.52000427246094,149.02000427246094,-0.009965452813067979
2020-05-19,149.02000427246094,147.67999267578125,-0.008992159161596019
2020-05-20,147.67999267578125,146.7100067138672,-0.00656816095626158
2020-05-21,146.7100067138672,144.3699951171875,-0.01594991131888829
2020-05-22,144.3699951171875,144.55999755859375,0.0013160798492236694
2020-05-26,144.55999755859375,144.88999938964844,0.002282801858245256
2020-05-27,144.88999938964844,146.97000122070312,0.014355730829020155
2020-05-28,146.97000122070312,148.75,0.012111306828009559
2020-05-29,148.75,147.19000244140625,-0.010487378545168067
2020-06-01,147.19000244140625,148.25,0.007201559487817227
2020-06-02,148.25,148.64999389648438,0.0026981038548693085
2020-06-03,148.64999389648438,146.72999572753906,-0.01291623442838716
2020-06-04,146.72999572753906,147.3000030517578,0.0038847361876653283
2020-06-05,147.3000030517578,146.77000427246094,-0.0035980907557119717
2020-06-08,146.77000427246094,145.9600067138672,-0.0055188222049110695
2020-06-09,145.9600067138672,147.8000030517578,0.012606167807991838
2020-06-10,147.8000030517578,140.8699951171875,-0.046887738778621714
2020-06-11,140.8699951171875,142.14999389648438,0.009086383358159873
2020-06-12,142.14999389648438,141.25,-0.006331297468361224
2020-06-15,141.25,144.4600067138672,0.022725711248617258
2020-06-16,144.4600067138672,144.02000427246094,-0.0030458425928067794
2020-06-17,144.02000427246094,143.41000366210938,-0.004235526956363276
2020-06-18,143.41000366210938,143.8300018310547,0.002928653219582066
2020-06-19,143.8300018310547,143.38999938964844,-0.0030591840075416587
2020-06-22,143.38999938964844,142.86000061035156,-0.003696204627609033
2020-06-23,142.86000061035156,139.82000732421875,-0.02127952732146731
2020-06-24,139.82000732421875,139.6699981689453,-0.0010728733186631284
2020-06-25,139.6699981689453,137.80999755859375,-0.013317109148248855
2020-06-26,137.80999755859375,139.0399932861328,0.008925301134383197
2020-06-29,139.0399932861328,140.6300048828125,0.011435642070318395
2020-06-30,140.6300048828125,140.3800048828125,-0.0017777145084246133
2020-07-01,140.3800048828125,140.97000122070312,0.004202851669531902
2020-07-02,140.97000122070312,142.97999572753906,0.014258313750661625
2020-07-06,142.97999572753906,142.85000610351562,-0.0009091455301981135
2020-07-07,142.85000610351562,143.27000427246094,0.002940134063704293
2020-07-08,143.27000427246094,142.49000549316406,-0.005444257388403001
2020-07-09,142.49000549316406,142.3699951171875,-0.0008422371489228413
2020-07-10,142.3699951171875,145.2100067138672,0.019948104896274098
2020-07-13,145.2100067138672,147.9199981689453,0.018662566832725914
2020-07-14,147.9199981689453,148.25999450683594,0.0022985150223048386
2020-07-15,148.25999450683594,149.25,0.0066774958171094195
2020-07-16,149.25,149.35000610351562,0.0006700576449958123
2020-07-17,149.35000610351562,149.60000610351562,0.0016739202529842756
2020-07-20,149.60000610351562,149.74000549316406,0.000935824758934602
2020-07-21,149.74000549316406,150.00999450683594,0.0018030519818846979
2020-07-22,150.00999450683594,149.61000061035156,-0.0026664483109900207
2020-07-23,149.61000061035156,148.1199951171875,-0.009959264000303523
2020-07-24,148.1199951171875,147.17999267578125,-0.006346222470926711
2020-07-27,147.17999267578125,146.8300018310547,-0.0023779784083666025
2020-07-28,146.8300018310547,146.5399932861328,-0.0019751313853115945
2020-07-29,146.5399932861328,146.83999633789062,0.0020472435205591212
2020-07-30,146.83999633789062,145.75999450683594,-0.007354956810060908
2020-07-31,145.75999450683594,147.35000610351562,0.010908422451985741
2020-08-03,147.35000610351562,147.22000122070312,-0.0008822862397519657
2020-08-04,147.22000122070312,148.39999389648438,0.008015165507384271
2020-08-05,148.39999389648438,147.5500030517578,-0.005727701345590816
2020-08-06,147.5500030517578,148.60000610351562,0.007116252321523103
2020-08-07,148.60000610351562,148.02999877929688,-0.0038358499381331086
2020-08-10,148.02999877929688,146.97000122070312,-0.007160694233161061
2020-08-11,146.97000122070312,149.66000366210938,0.01830307150482162
2020-08-12,149.66000366210938,148.0,-0.011091832296471147
2020-08-13,148.0,148.24000549316406,0.001621658737595017
2020-08-14,148.24000549316406,148.99000549316406,0.0050593630073400495
2020-08-17,148.99000549316406,150.08999633789062,0.007382984120884754
2020-08-18,150.08999633789062,150.38999938964844,0.001998821101190712
2020-08-19,150.38999938964844,151.4199981689453,0.0068488515425033725
2020-08-20,151.4199981689453,152.75999450683594,0.00884953344402724
2020-08-21,152.75999450683594,152.14999389648438,-0.003993196074147968
2020-08-24,152.14999389648438,152.05999755859375,-0.0005914974794665732
2020-08-25,152.05999755859375,152.3000030517578,0.0015783604959718643
2020-08-26,152.3000030517578,152.97999572753906,0.004464823783031446
2020-08-27,152.97999572753906,153.63999938964844,0.00431431350857701
2020-08-28,153.63999938964844,153.41000366210938,-0.0014969781857116992
2020-08-31,153.41000366210938,151.52000427246094,-0.012319922720367206
2020-09-01,151.52000427246094,153.8300018310547,0.015245495600963341
2020-09-02,153.8300018310547,149.5500030517578,-0.027822913140165113
2020-09-03,149.5500030517578,148.58999633789062,-0.006419302536121905
2020-09-04,148.58999633789062,147.25999450683594,-0.008950816769860405
2020-09-08,147.25999450683594,149.6999969482422,0.01656935034920827
2020-09-09,149.6999969482422,146.91000366210938,-0.018637230080221275
2020-09-10,146.91000366210938,147.77999877929688,0.005921959672592988
2020-09-11,147.77999877929688,148.35000610351562,0.0038571344493650433
2020-09-14,148.35000610351562,148.88999938964844,0.0036399950381937707
2020-09-15,148.88999938964844,148.39999389648438,-0.0032910571238683886
2020-09-16,148.39999389648438,147.1699981689453,-0.00828838125422727
2020-09-17,147.1699981689453,149.17999267578125,0.013657637642480253
