Date,Close,Close_Lendemain,Rendement
2020-05-18,8.750249862670898,8.805500030517578,0.006314124592302248
2020-05-19,8.805500030517578,8.970000267028809,0.018681532671752352
2020-05-20,8.970000267028809,8.775250434875488,-0.02171124039640955
2020-05-21,8.775250434875488,9.026249885559082,0.028603109682892505
2020-05-22,9.026249885559082,8.71774959564209,-0.03417812422970426
2020-05-26,8.71774959564209,8.525250434875488,-0.022081290435645207
2020-05-27,8.525250434875488,8.487000465393066,-0.004486668136568415
2020-05-28,8.487000465393066,8.875499725341797,0.04577580283315532
2020-05-29,8.875499725341797,8.806249618530273,-0.007802389606727931
2020-06-01,8.806249618530273,8.825249671936035,0.002157564710155553
2020-06-02,8.825249671936035,8.769499778747559,-0.006317089630422485
2020-06-03,8.769499778747559,8.766500473022461,-0.0003420155996088081
2020-06-04,8.766500473022461,8.920000076293945,0.017509792390230913
2020-06-05,8.920000076293945,8.805000305175781,-0.012892350911945712
2020-06-08,8.805000305175781,9.045999526977539,0.027370722708560606
2020-06-09,9.045999526977539,9.36674976348877,0.03545768884407625
2020-06-10,9.36674976348877,8.796250343322754,-0.06090687106746467
2020-06-11,8.796250343322754,8.932499885559082,0.015489502562845469
2020-06-12,8.932499885559082,9.173749923706055,0.027008121045374398
2020-06-15,9.173749923706055,9.068499565124512,-0.011472991901552014
2020-06-16,9.068499565124512,9.236000061035156,0.018470585426812524
2020-06-17,9.236000061035156,9.218000411987305,-0.0019488576146494947
2020-06-18,9.218000411987305,9.261249542236328,0.00469181257496813
2020-06-19,9.261249542236328,9.526749610900879,0.028667845246338117
2020-06-22,9.526749610900879,9.449999809265137,-0.008056242136134456
2020-06-23,9.449999809265137,9.23550033569336,-0.02269835744985666
2020-06-24,9.23550033569336,9.489999771118164,0.027556648386575802
2020-06-25,9.489999771118164,9.154999732971191,-0.03530032099331664
2020-06-26,9.154999732971191,9.199999809265137,0.004915355281975617
2020-06-29,9.199999809265137,9.497750282287598,0.03236418252124335
2020-06-30,9.497750282287598,9.529999732971191,0.0033954831117992135
2020-07-01,9.529999732971191,9.612250328063965,0.008630702769928616
2020-07-02,9.612250328063965,9.839249610900879,0.02361562330250244
2020-07-06,9.839249610900879,9.871749877929688,0.0033031245586860234
2020-07-07,9.871749877929688,10.215999603271484,0.03487220904081428
2020-07-08,10.215999603271484,10.508999824523926,0.02868052394585191
2020-07-09,10.508999824523926,10.479249954223633,-0.0028308945472497126
2020-07-10,10.479249954223633,10.052249908447266,-0.040747195423491735
2020-07-13,10.052249908447266,10.376999855041504,0.032306195085872194
2020-07-14,10.376999855041504,10.227250099182129,-0.014430929743785379
2020-07-15,10.227250099182129,10.134750366210938,-0.00904443834600159
2020-07-16,10.134750366210938,10.201499938964844,0.006586207882973422
2020-07-17,10.201499938964844,10.510749816894531,0.030314157700330035
2020-07-20,10.510749816894531,10.328499794006348,-0.017339393103548394
2020-07-21,10.328499794006348,10.438750267028809,0.010674393689433924
2020-07-22,10.438750267028809,10.12975025177002,-0.029601246064366288
2020-07-23,10.12975025177002,10.194499969482422,0.006392034956744202
2020-07-24,10.194499969482422,10.421500205993652,0.022266931893743028
2020-07-27,10.421500205993652,10.215499877929688,-0.01976685928053709
2020-07-28,10.215499877929688,10.465499877929688,0.024472615436090236
2020-07-29,10.465499877929688,10.61400032043457,0.014189522166834095
2020-07-30,10.61400032043457,10.614749908447266,7.062257302293185e-05
2020-07-31,10.614749908447266,11.010250091552734,0.03725949141681877
2020-08-03,11.010250091552734,11.227749824523926,0.019754295421323915
2020-08-04,11.227749824523926,11.286749839782715,0.005254838786122557
2020-08-05,11.286749839782715,11.33549976348877,0.004319217170404939
2020-08-06,11.33549976348877,11.19950008392334,-0.011997678302943439
2020-08-07,11.19950008392334,11.164999961853027,-0.003080505541478297
2020-08-10,11.164999961853027,10.850000381469727,-0.02821312865737091
2020-08-11,10.850000381469727,11.440250396728516,0.05440092115267139
2020-08-12,11.440250396728516,11.442999839782715,0.00024033067099523073
2020-08-13,11.442999839782715,11.564000129699707,0.010574175619257005
2020-08-14,11.564000129699707,12.336999893188477,0.0668453610185875
2020-08-17,12.336999893188477,12.260749816894531,-0.006180601195923218
2020-08-18,12.260749816894531,12.138500213623047,-0.00997080970553956
2020-08-19,12.138500213623047,12.140999794006348,0.00020592168219394193
2020-08-20,12.140999794006348,12.683500289916992,0.044683346109474525
2020-08-21,12.683500289916992,12.720250129699707,0.0028974525125315667
2020-08-24,12.720250129699707,12.75,0.002338780291028388
2020-08-25,12.75,12.77299976348877,0.001803903018727022
2020-08-26,12.77299976348877,12.628250122070312,-0.01133247037490907
2020-08-27,12.628250122070312,13.147749900817871,0.04113790697252916
2020-08-28,13.147749900817871,13.374500274658203,0.017246325458794037
2020-08-31,13.374500274658203,13.821000099182129,0.0333844117802253
2020-09-01,13.821000099182129,14.346500396728516,0.038021872062462665
2020-09-02,14.346500396728516,13.01550006866455,-0.09277526164969666
2020-09-03,13.01550006866455,12.6225004196167,-0.03019474065341656
2020-09-04,12.6225004196167,11.913000106811523,-0.056209173239759797
2020-09-08,11.913000106811523,12.71500015258789,0.06732141682075582
2020-09-09,12.71500015258789,12.311750411987305,-0.03171448963911434
2020-09-10,12.311750411987305,12.16450023651123,-0.011960133250646834
2020-09-11,12.16450023651123,12.872249603271484,0.058181540794908636
2020-09-14,12.872249603271484,12.991000175476074,0.009225316154093948
2020-09-15,12.991000175476074,12.51449966430664,-0.03667927832600245
2020-09-16,12.51449966430664,12.463500022888184,-0.004075244139717082
