Date,Close,Close_Lendemain,Rendement
2020-05-18,116.21414947509766,115.0,-0.01044751848704812
2020-05-19,115.0,116.04206848144531,0.009061465056046195
2020-05-20,116.04206848144531,113.88145446777344,-0.01861923043897954
2020-05-21,113.88145446777344,113.18355560302734,-0.006128292512663574
2020-05-22,113.18355560302734,116.40535736083984,0.028465281379853786
2020-05-26,116.40535736083984,120.01911926269531,0.03104463560601706
2020-05-27,120.01911926269531,119.05353546142578,-0.008045249850201632
2020-05-28,119.05353546142578,119.40726470947266,0.0029711780223568907
2020-05-29,119.40726470947266,119.397705078125,-8.005904306505631e-05
2020-06-01,119.397705078125,120.45889282226562,0.008887840377218828
2020-06-02,120.45889282226562,123.37476348876953,0.024206354534622925
2020-06-03,123.37476348876953,123.22179412841797,-0.0012398756117209244
2020-06-04,123.22179412841797,126.25238800048828,0.02459462543543166
2020-06-05,126.25238800048828,129.78012084960938,0.02794190989169607
2020-06-08,129.78012084960938,126.07074737548828,-0.028581985051620937
2020-06-09,126.07074737548828,124.15869903564453,-0.015166471046204857
2020-06-10,124.15869903564453,112.82026672363281,-0.09132209341817109
2020-06-11,112.82026672363281,116.54875946044922,0.033048075891805945
2020-06-12,116.54875946044922,116.3001937866211,-0.0021327183144534087
2020-06-15,116.3001937866211,119.64627075195312,0.02877103516672692
2020-06-16,119.64627075195312,118.69024658203125,-0.007990421798468539
2020-06-17,118.69024658203125,118.6998062133789,8.054268672404546e-05
2020-06-18,118.6998062133789,117.0841293334961,-0.013611453391747038
2020-06-19,117.0841293334961,115.74569702148438,-0.011431372634624123
2020-06-22,115.74569702148438,114.15869903564453,-0.013711075458340969
2020-06-23,114.15869903564453,111.3001937866211,-0.02503974969205726
2020-06-24,111.3001937866211,113.79541015625,0.022418796272831335
2020-06-25,113.79541015625,112.03633117675781,-0.015458259494621394
2020-06-26,112.03633117675781,114.48374938964844,0.021844862172694452
2020-06-29,114.48374938964844,115.45889282226562,0.00851774542514555
2020-06-30,115.45889282226562,113.32695770263672,-0.01846488449279304
2020-07-01,113.32695770263672,114.43594360351562,0.009785720214856734
2020-07-02,114.43594360351562,114.9043960571289,0.004093577934187539
2020-07-06,114.9043960571289,112.4091796875,-0.021715586655086012
2020-07-07,112.4091796875,112.53346252441406,0.0011056288931168392
2020-07-08,112.53346252441406,110.62141418457031,-0.016990931381223005
2020-07-09,110.62141418457031,113.14531707763672,0.02281568095717262
2020-07-10,113.14531707763672,113.95793151855469,0.007182042190578498
2020-07-13,113.95793151855469,115.2963638305664,0.011744968464909303
2020-07-14,115.2963638305664,117.5908203125,0.019900510351787058
2020-07-15,117.5908203125,118.55640411376953,0.008211387578583708
2020-07-16,118.55640411376953,119.6080322265625,0.008870276731603647
2020-07-17,119.6080322265625,120.8126220703125,0.010071145067149472
2020-07-20,120.8126220703125,120.51625061035156,-0.0024531498024142743
2020-07-21,120.51625061035156,123.011474609375,0.020704460903707488
2020-07-22,123.011474609375,121.73040008544922,-0.010414268489942542
2020-07-23,121.73040008544922,120.25812530517578,-0.012094553038846233
2020-07-24,120.25812530517578,120.65965270996094,0.0033388796288501177
2020-07-27,120.65965270996094,118.99617767333984,-0.013786506087662286
2020-07-28,118.99617767333984,119.80879211425781,0.006828912128158455
2020-07-29,119.80879211425781,117.4952163696289,-0.01931056731147513
2020-07-30,117.4952163696289,117.53346252441406,0.000325512441841355
