Date,Close,Close_Lendemain,Rendement
2020-05-18,5.050000190734863,5.090000152587891,0.007920784226189633
2020-05-19,5.090000152587891,5.099999904632568,0.001964587769136627
2020-05-20,5.099999904632568,5.059999942779541,-0.00784312992176598
2020-05-21,5.059999942779541,4.940000057220459,-0.023715392671163574
2020-05-22,4.940000057220459,4.96999979019165,0.006072820369170413
2020-05-25,4.96999979019165,4.980000019073486,0.0020121185722324375
2020-05-26,4.980000019073486,4.989999771118164,0.0020079823305980946
2020-05-27,4.989999771118164,5.03000020980835,0.008016120345677332
2020-05-28,5.03000020980835,5.0,-0.005964256174353651
2020-05-29,5.0,5.099999904632568,0.019999980926513672
2020-06-01,5.099999904632568,5.139999866485596,0.00784312992176598
2020-06-02,5.139999866485596,5.139999866485596,0.0
2020-06-03,5.139999866485596,5.170000076293945,0.005836616845840862
2020-06-04,5.170000076293945,5.230000019073486,0.011605404621686443
2020-06-05,5.230000019073486,5.159999847412109,-0.01338435399734047
2020-06-08,5.159999847412109,5.210000038146973,0.00968995973128562
2020-06-09,5.210000038146973,5.230000019073486,0.0038387679040453545
2020-06-10,5.230000019073486,5.159999847412109,-0.01338435399734047
2020-06-11,5.159999847412109,5.119999885559082,-0.0077519308209066115
2020-06-12,5.119999885559082,5.050000190734863,-0.013671815700944119
2020-06-15,5.050000190734863,5.119999885559082,0.013861325184233818
2020-06-16,5.119999885559082,5.119999885559082,0.0
2020-06-17,5.119999885559082,5.110000133514404,-0.001953076614880784
2020-06-18,5.110000133514404,5.179999828338623,0.013698570057781278
2020-06-19,5.179999828338623,4.860000133514404,-0.0617760049090295
2020-06-22,4.860000133514404,4.880000114440918,0.0041152222998090985
2020-06-23,4.880000114440918,4.809999942779541,-0.014344297135205413
2020-06-24,4.809999942779541,4.760000228881836,-0.010394951037943648
2020-06-26,4.760000228881836,4.75,-0.0021008883195337735
2020-06-29,4.75,4.699999809265137,-0.010526355944181743
2020-06-30,4.699999809265137,4.860000133514404,0.03404262356220909
2020-07-02,4.860000133514404,4.920000076293945,0.012345666899427295
2020-07-03,4.920000076293945,5.190000057220459,0.05487804405277463
2020-07-06,5.190000057220459,5.130000114440918,-0.011560682489023788
2020-07-07,5.130000114440918,5.130000114440918,0.0
2020-07-08,5.130000114440918,5.090000152587891,-0.007797263345165959
2020-07-09,5.090000152587891,4.989999771118164,-0.01964643977837284
2020-07-10,4.989999771118164,4.949999809265137,-0.008016024787124211
2020-07-13,4.949999809265137,4.900000095367432,-0.010100952691779578
2020-07-14,4.900000095367432,4.829999923706055,-0.014285749040608522
2020-07-15,4.829999923706055,4.840000152587891,0.002070440794989241
2020-07-16,4.840000152587891,4.860000133514404,0.0041322273338813675
2020-07-17,4.860000133514404,4.869999885559082,0.0020575620925850943
2020-07-20,4.869999885559082,4.809999942779541,-0.01232031708203068
2020-07-21,4.809999942779541,4.75,-0.01247400072625968
2020-07-22,4.75,4.739999771118164,-0.002105311343544408
2020-07-23,4.739999771118164,4.679999828338623,-0.01265821638750566
2020-07-24,4.679999828338623,4.710000038146973,0.0064103014762288005
2020-07-27,4.710000038146973,4.670000076293945,-0.008492560834195724
2020-07-28,4.670000076293945,4.699999809265137,0.0064239255848147275
2020-07-29,4.699999809265137,4.650000095367432,-0.010638237431231455
2020-07-30,4.650000095367432,4.579999923706055,-0.015053800048545098
2020-07-31,4.579999923706055,4.550000190734863,-0.006550160146491041
2020-08-03,4.550000190734863,4.639999866485596,0.019780147687465638
2020-08-04,4.639999866485596,4.630000114440918,-0.0021551190371588724
2020-08-05,4.630000114440918,4.599999904632568,-0.006479526796290845
2020-08-06,4.599999904632568,4.559999942779541,-0.008695644061371431
2020-08-07,4.559999942779541,4.550000190734863,-0.0021929281074908086
2020-08-10,4.550000190734863,4.650000095367432,0.021978000096834618
2020-08-11,4.650000095367432,4.670000076293945,0.004301071078780983
2020-08-12,4.670000076293945,4.659999847412109,-0.00214137659924237
2020-08-13,4.659999847412109,4.690000057220459,0.006437813474395276
2020-08-14,4.690000057220459,4.75,0.01279316461567383
2020-08-17,4.75,4.75,0.0
2020-08-18,4.75,4.760000228881836,0.002105311343544408
2020-08-19,4.760000228881836,4.630000114440918,-0.027310947098726526
2020-08-20,4.630000114440918,4.610000133514404,-0.004319650201332384
2020-08-21,4.610000133514404,4.610000133514404,0.0
2020-08-24,4.610000133514404,4.610000133514404,0.0
2020-08-25,4.610000133514404,4.570000171661377,-0.008676781061724965
